RA,ANO,FASE,TURMA,IDADE,GENERO,ANO_INGRESSO,ANOS_NA_PM,INSTITUICAO,INSTITUICAO_GRUPO,PEDRA,INDE,IAN,IDA,IEG,IAA,IPS,IPP,IPV,MAT,POR,ING,FASE_IDEAL,DEFASAGEM,CLASSE_DEFASAGEM,EM_DEFASAGEM,PONTO_VIRADA,N_AVALIACOES,SEM_AVALIACAO,IAA_ZERADO,DEFASAGEM_T1,IAN_T1,INDE_T1,IDA_T1,IEG_T1,PEDRA_T1,FASE_T1,DEFASADO_T1,PIOROU_DEFASAGEM,RISCO_DEFASAGEM,QUEDA_INDE
RA-161,2023,5.0,5M,14.0,Feminino,2018,5,Privada - Programa de Apadrinhamento,Privada/Bolsa,Ágata,6.250166667,10.0,5.8,7.3,,2.52,8.125,7.795,7.0,4.5,6.0,4.0,1,Em fase,0,,4.0,False,1,0,10.0,7.258445588333334,4.0,7.965686274666666,Ametista,5.0,0,1,1,0.0
RA-164,2023,5.0,5M,16.0,Masculino,2018,5,Privada,Privada/Bolsa,Quartzo,5.638666667,5.0,5.8,8.2,,2.52,6.875,6.9625,6.0,4.2,7.3,6.0,-1,Moderada,1,,4.0,False,1,-2,5.0,6.837125731066667,5.666666666666667,8.084795321666666,Ágata,5.0,1,1,1,0.0
RA-1210,2023,5.0,5M,16.0,Feminino,2023,0,Pública,Pública,Ametista,7.171083333,5.0,4.7,9.4,9.6,5.0,7.8125,8.09,5.0,2.0,7.0,6.0,-1,Moderada,1,,4.0,False,0,0,10.0,8.2302,5.5,10.0,Topázio,6.0,0,0,0,0.0
RA-165,2023,5.0,5M,15.0,Feminino,2017,6,Privada - Programa de Apadrinhamento,Privada/Bolsa,Ametista,7.583433333,10.0,7.3,9.2,6.7,2.52,8.125,7.795,7.3,6.2,8.3,5.0,0,Em fase,0,,4.0,False,0,0,10.0,8.4627502436,8.5,9.431042884999998,Topázio,5.0,0,0,0,0.0
RA-40,2023,6.0,6A,17.0,Feminino,2016,7,Privada - Programa de Apadrinhamento,Privada/Bolsa,Ametista,7.169975,5.0,5.9,8.2,7.5,7.52,7.96875,7.755,6.2,5.7,5.8,7.0,-1,Moderada,1,,4.0,False,0,0,10.0,7.098051462066667,5.333333333333333,7.211257310000001,Ametista,7.0,0,0,0,1.0
RA-1214,2023,6.0,6A,16.0,Masculino,2023,0,Pública,Pública,Topázio,8.378666667,10.0,7.4,9.8,9.6,6.89,7.5,7.6725,8.0,5.0,9.3,6.0,0,Em fase,0,,4.0,False,0,0,10.0,8.5902971362,8.0,9.081527348,Topázio,7.0,0,0,0,0.0
RA-45,2023,6.0,6A,16.0,Feminino,2019,4,Privada - Programa de Apadrinhamento,Privada/Bolsa,Topázio,8.303591667,10.0,7.9,9.6,7.1,6.26,8.28125,8.1725,7.8,6.3,9.7,6.0,0,Em fase,0,,4.0,False,0,0,10.0,8.743476190400001,8.0,9.619047619,Topázio,7.0,0,0,0,0.0
RA-56,2023,6.0,6A,16.0,Feminino,2019,4,Privada - Programa de Apadrinhamento,Privada/Bolsa,Topázio,8.284333333,10.0,7.8,9.5,9.6,5.0,8.125,7.8,7.8,5.5,10.0,6.0,0,Em fase,0,,4.0,False,0,0,10.0,9.077020175400001,7.666666666666667,9.265350877333333,Topázio,7.0,0,0,0,0.0
RA-57,2023,6.0,6A,17.0,Masculino,2017,6,Privada - Programa de Apadrinhamento,Privada/Bolsa,Ágata,6.450875,5.0,7.2,8.0,,5.63,7.96875,7.755,7.8,6.8,7.0,7.0,-1,Moderada,1,,4.0,False,1,0,10.0,7.4193804301999995,6.166666666666667,6.010860484333333,Ametista,7.0,0,0,0,0.0
RA-58,2023,6.0,6A,16.0,Masculino,2017,6,Privada - Programa de Apadrinhamento,Privada/Bolsa,Ametista,7.70625,10.0,8.1,9.7,,6.26,8.4375,8.3825,7.8,6.5,10.0,6.0,0,Em fase,0,,4.0,False,1,0,10.0,8.7713289474,7.333333333333333,9.824561403666666,Topázio,7.0,0,0,0,0.0
RA-59,2023,6.0,6A,18.0,Masculino,2022,1,Privada - Programa de Apadrinhamento,Privada/Bolsa,Ametista,7.692291667,5.0,7.2,9.6,7.5,5.63,8.28125,8.4225,7.7,6.8,7.2,8.0,-2,Moderada,1,,4.0,False,0,0,10.0,,,,,8.0,0,0,0,
RA-1216,2023,6.0,6A,19.0,Feminino,2023,0,Concluiu o 3º EM,Outros/Concluiu EM,Ametista,7.7105,5.0,7.9,9.0,9.6,5.63,7.5,7.795,8.7,5.3,9.7,8.0,-2,Moderada,1,,4.0,False,0,0,10.0,,,,,8.0,0,0,0,
RA-78,2023,6.0,6A,18.0,Feminino,2018,5,Privada - Programa de Apadrinhamento,Privada/Bolsa,Ágata,6.434625,5.0,6.7,7.7,,6.26,8.28125,8.0025,8.5,4.8,6.8,8.0,-2,Moderada,1,,4.0,False,1,0,10.0,8.1780308688,7.5,8.028404344,Topázio,7.0,0,0,0,0.0
RA-64,2023,6.0,6A,17.0,Feminino,2019,4,Privada - Programa de Apadrinhamento,Privada/Bolsa,Ametista,7.452541667,5.0,6.7,9.2,7.5,6.89,7.34375,7.9625,7.0,6.0,7.2,7.0,-1,Moderada,1,,4.0,False,0,0,10.0,8.743607059266667,8.166666666666666,8.980785296666667,Topázio,7.0,0,0,0,0.0
RA-48,2023,6.0,6A,16.0,Feminino,2017,6,Privada - Programa de Apadrinhamento,Privada/Bolsa,Ametista,7.797058333,10.0,7.7,8.4,6.7,6.26,7.65625,7.6275,8.3,5.7,9.0,6.0,0,Em fase,0,,4.0,False,0,0,10.0,8.402390371800001,7.5,8.339076859,Topázio,7.0,0,0,0,0.0
RA-80,2023,6.0,6L,17.0,Feminino,2017,6,Privada - Programa de Apadrinhamento,Privada/Bolsa,Ametista,7.252275,5.0,6.3,8.4,8.3,6.89,7.96875,7.465,8.2,5.7,5.0,7.0,-1,Moderada,1,,4.0,False,0,0,10.0,8.131659175733333,7.0,7.8961292116666675,Topázio,7.0,0,0,0,0.0
RA-91,2023,6.0,6L,17.0,Feminino,2016,7,Privada - Programa de Apadrinhamento,Privada/Bolsa,Ametista,7.42395,5.0,7.4,7.4,10.0,6.89,7.8125,7.4675,9.5,5.0,7.7,7.0,-1,Moderada,1,,4.0,False,0,-1,5.0,7.426704761933335,7.333333333333333,7.476190476333334,Ametista,6.0,1,0,1,0.0
RA-92,2023,6.0,6L,17.0,Feminino,2016,7,Privada - Programa de Apadrinhamento,Privada/Bolsa,Ametista,7.375916667,5.0,6.7,9.4,9.6,5.63,7.1875,7.045,8.7,4.8,6.7,7.0,-1,Moderada,1,,4.0,False,0,0,10.0,8.052279017,7.5,8.769145085,Topázio,7.0,0,0,0,0.0
RA-96,2023,6.0,6L,17.0,Masculino,2021,2,Privada - Programa de Apadrinhamento,Privada/Bolsa,Ametista,7.610791667,5.0,6.4,8.9,9.6,7.52,7.65625,7.84,6.8,4.8,7.7,7.0,-1,Moderada,1,,4.0,False,0,0,10.0,,,,,8.0,0,0,0,
RA-1220,2023,6.0,6L,17.0,Feminino,2023,0,Pública,Pública,Ágata,6.46725,5.0,6.8,9.0,,5.0,7.8125,7.63,8.8,5.3,6.3,7.0,-1,Moderada,1,,4.0,False,1,-1,5.0,7.143244444466667,7.666666666666667,8.555555555666666,Ametista,6.0,1,0,1,0.0
RA-87,2023,6.0,6L,16.0,Masculino,2021,2,Privada - Programa de Apadrinhamento,Privada/Bolsa,Topázio,8.6625,10.0,9.3,10.0,7.5,5.63,8.125,8.385,9.5,8.7,9.7,6.0,0,Em fase,0,,4.0,False,0,1,10.0,9.437924561333332,9.166666666666666,9.649122807,Topázio,7.0,0,0,0,0.0
RA-1221,2023,7.0,7A,22.0,Feminino,2023,0,Concluiu o 3º EM,Outros/Concluiu EM,Topázio,8.027466667,5.0,8.7,9.1,9.2,6.26,8.0,8.09,8.2,8.0,10.0,8.0,-1,Moderada,1,,4.0,False,0,0,10.0,,8.0,0.0,,8.0,0,0,0,
RA-27,2023,7.0,7A,17.0,Masculino,2016,7,Privada - Programa de Apadrinhamento,Privada/Bolsa,Ametista,7.921266667,10.0,6.9,7.7,6.7,6.89,8.625,8.8825,7.0,5.8,8.0,7.0,0,Em fase,0,,4.0,False,0,0,10.0,,,,,8.0,0,0,0,
RA-19,2023,7.0,7A,19.0,Feminino,2022,1,Nenhuma das opções acima,Outros/Concluiu EM,Ametista,7.710866667,5.0,7.8,9.4,7.9,5.63,7.75,8.1725,7.7,7.0,8.8,8.0,-1,Moderada,1,,4.0,False,0,0,10.0,,,,,8.0,0,0,0,
RA-62,2023,7.0,7A,17.0,Feminino,2022,1,Pública,Pública,Ametista,7.610333333,10.0,7.5,9.8,,6.89,8.25,8.215,9.3,6.8,6.3,7.0,0,Em fase,0,,4.0,False,1,0,10.0,,,,,8.0,0,0,0,
RA-38,2023,7.0,7A,17.0,Feminino,2017,6,Privada - Programa de Apadrinhamento,Privada/Bolsa,Topázio,8.835333333,10.0,7.7,9.7,9.6,7.52,8.75,8.8825,8.2,8.8,6.0,7.0,0,Em fase,0,,4.0,False,0,0,10.0,,,,,8.0,0,0,0,
RA-1224,2023,7.0,7A,20.0,Masculino,2023,0,Concluiu o 3º EM,Outros/Concluiu EM,Ametista,7.5524,5.0,8.0,9.4,8.3,5.0,7.125,7.6325,8.2,6.3,9.5,8.0,-1,Moderada,1,,4.0,False,0,0,10.0,,,,,8.0,0,0,0,
RA-39,2023,7.0,7A,17.0,Feminino,2017,6,Privada - Programa de Apadrinhamento,Privada/Bolsa,Topázio,8.710333333,10.0,7.8,9.1,9.6,7.52,8.75,8.7575,8.3,7.8,7.2,7.0,0,Em fase,0,,4.0,False,0,0,10.0,,,,,8.0,0,0,0,
RA-1225,2023,7.0,7E,18.0,Feminino,2023,0,Concluiu o 3º EM,Outros/Concluiu EM,,,5.0,,,7.5,2.52,,,,,,8.0,-1,Moderada,1,,,False,0,0,10.0,,,,,8.0,0,0,0,
RA-76,2023,7.0,7E,15.0,Feminino,2017,6,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,10.0,2.52,,,,,,5.0,2,Em fase,0,,,False,0,2,10.0,8.152033333333334,7.066666666666666,9.0,Topázio,7.0,0,0,0,
RA-26,2023,7.0,7E,18.0,Masculino,2022,1,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,5.0,,,,7.52,,,,,,8.0,-1,Moderada,1,,,False,1,0,10.0,,,,,8.0,0,0,0,
RA-1226,2023,7.0,7E,16.0,Feminino,2023,0,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,9.2,7.52,,,,,,6.0,1,Em fase,0,,,False,0,0,10.0,7.785233333333334,6.066666666666666,9.0,Ametista,7.0,0,1,1,
RA-93,2023,7.0,7E,16.0,Feminino,2016,7,Privada - Programa de Apadrinhamento,Privada/Bolsa,,,10.0,,,7.9,3.14,,,,,,6.0,1,Em fase,0,,,False,0,1,10.0,8.275550000066668,7.483333333333333,9.931666667,Topázio,7.0,0,0,0,
RA-119,2023,7.0,7E,15.0,Feminino,2016,7,Privada - Programa de Apadrinhamento,Privada/Bolsa,,,10.0,,,6.7,2.52,,,,,,5.0,2,Em fase,0,,,False,0,1,10.0,8.085299999933333,7.366666666666667,9.983333333,Topázio,7.0,0,1,1,
RA-1227,2023,7.0,7E,16.0,Feminino,2023,0,Privada - Programa de Apadrinhamento,Privada/Bolsa,,,10.0,,,9.2,2.52,,,,,,6.0,1,Em fase,0,,,False,0,0,10.0,4.8446,0.0,0.0,Quartzo,7.0,0,1,1,
RA-1228,2023,7.0,7E,17.0,Feminino,2023,0,Privada - Programa de Apadrinhamento,Privada/Bolsa,,,10.0,,,7.5,2.52,,,,,,7.0,0,Em fase,0,,,False,0,0,10.0,4.8761,0.0,0.0,Quartzo,7.0,0,0,0,
RA-1229,2023,7.0,7E,16.0,Feminino,2023,0,Privada - Programa de Apadrinhamento,Privada/Bolsa,,,10.0,,,8.3,7.52,,,,,,6.0,1,Em fase,0,,,False,0,0,10.0,4.8238,0.0,0.0,Quartzo,7.0,0,1,1,
RA-98,2023,7.0,7E,15.0,Feminino,2017,6,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,7.9,2.52,,,,,,5.0,2,Em fase,0,,,False,0,1,10.0,8.617450000000002,8.9,9.546,Topázio,7.0,0,1,1,
RA-172,2023,7.0,7E,15.0,Feminino,2018,5,Privada - Programa de Apadrinhamento,Privada/Bolsa,,,10.0,,,,3.77,,,,,,5.0,2,Em fase,0,,,False,1,1,10.0,8.128766666666667,6.933333333333334,9.8,Topázio,7.0,0,1,1,
RA-86,2023,7.0,7E,17.0,Masculino,2016,7,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,8.3,6.89,,,,,,7.0,0,Em fase,0,,,False,0,0,10.0,7.611233333266666,5.483333333333333,9.704333333,Ametista,7.0,0,0,0,
RA-1230,2023,7.0,7E,16.0,Feminino,2021,2,Privada - Programa de Apadrinhamento,Privada/Bolsa,,,10.0,,,,2.52,,,,,,6.0,1,Em fase,0,,,False,1,0,10.0,4.7612000000000005,0.0,0.0,Quartzo,7.0,0,1,1,
RA-1231,2023,8.0,8A,22.0,Masculino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,1,10.0,,,,,9.0,0,0,0,
RA-1232,2023,8.0,8A,21.0,Masculino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,1,10.0,,,,,9.0,0,0,0,
RA-1233,2023,8.0,8A,22.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,1,10.0,,,,,9.0,0,0,0,
RA-1234,2023,8.0,8A,20.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1235,2023,8.0,8A,21.0,Masculino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,1,10.0,,,,,9.0,0,0,0,
RA-1236,2023,8.0,8A,21.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1237,2023,8.0,8A,21.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,1,10.0,,,,,9.0,0,0,0,
RA-1238,2023,8.0,8A,21.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,1,10.0,,,,,9.0,0,0,0,
RA-1239,2023,8.0,8B,20.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1240,2023,8.0,8B,20.0,Masculino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1241,2023,8.0,8B,20.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1242,2023,8.0,8B,19.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1244,2023,8.0,8B,20.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1245,2023,8.0,8B,20.0,Masculino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1246,2023,8.0,8B,20.0,Feminino,2021,2,Privada - Pagamento por *Empresa Parceira,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1248,2023,8.0,8B,20.0,Masculino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1249,2023,8.0,8B,26.0,Masculino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1250,2023,8.0,8B,20.0,Masculino,2021,2,Privada - Pagamento por *Empresa Parceira,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1251,2023,8.0,8B,20.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1252,2023,8.0,8B,21.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,1,10.0,,,,,9.0,0,0,0,
RA-1253,2023,8.0,8D,23.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1254,2023,8.0,8D,19.0,Masculino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,1,10.0,,,,,9.0,0,0,0,
RA-1255,2023,8.0,8D,19.0,Masculino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1256,2023,8.0,8D,18.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1257,2023,8.0,8D,18.0,Masculino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1258,2023,8.0,8D,24.0,Masculino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,1,10.0,,,,,9.0,0,0,0,
RA-1259,2023,8.0,8D,19.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1260,2023,8.0,8D,19.0,Masculino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,1,10.0,,,,,9.0,0,0,0,
RA-1261,2023,8.0,8D,19.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1262,2023,8.0,8D,19.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1263,2023,8.0,8D,20.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1264,2023,8.0,8D,20.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1265,2023,8.0,8D,20.0,Masculino,2022,1,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1266,2023,8.0,8D,19.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,1,10.0,,,,,9.0,0,0,0,
RA-1267,2023,8.0,8D,22.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,1,10.0,,,,,9.0,0,0,0,
RA-1268,2023,8.0,8D,19.0,Masculino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,1,10.0,,,,,9.0,0,0,0,
RA-14,2023,8.0,8E,21.0,Masculino,2022,1,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-13,2023,8.0,8E,18.0,Masculino,2016,7,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-12,2023,8.0,8E,18.0,Feminino,2020,3,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-7,2023,8.0,8E,19.0,Masculino,2017,6,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-6,2023,8.0,8E,19.0,Feminino,2021,2,Privada - Pagamento por *Empresa Parceira,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1,2023,8.0,8E,20.0,Feminino,2016,7,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-36,2023,8.0,8E,18.0,Feminino,2019,4,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-35,2023,8.0,8E,18.0,Feminino,2019,4,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-31,2023,8.0,8E,18.0,Feminino,2019,4,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-23,2023,8.0,8E,17.0,Masculino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,7.0,1,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,1,1,
RA-88,2023,8.0,8E,18.0,Masculino,2021,2,Privada - Pagamento por *Empresa Parceira,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1269,2023,8.0,8E,18.0,Feminino,2021,2,Privada - Pagamento por *Empresa Parceira,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-49,2023,8.0,8E,18.0,Feminino,2022,1,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1270,2023,8.0,8E,19.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-29,2023,8.0,8E,18.0,Masculino,2022,1,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-17,2023,8.0,8E,21.0,Masculino,2022,1,Privada - Pagamento por *Empresa Parceira,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-21,2023,8.0,8E,19.0,Masculino,2022,1,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-25,2023,8.0,8E,18.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-2,2023,8.0,8E,18.0,Feminino,2017,6,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1271,2023,8.0,8E,18.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1272,2023,8.0,8E,18.0,Feminino,2021,2,Privada *Parcerias com Bolsa 100%,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
RA-1273,2023,8.0,8E,17.0,Feminino,2023,0,Privada - Pagamento por *Empresa Parceira,Privada/Bolsa,,,10.0,,,,,,,,,,7.0,1,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,1,1,
RA-1274,2023,8.0,8E,18.0,Feminino,2021,2,Privada - Pagamento por *Empresa Parceira,Privada/Bolsa,,,10.0,,,,,,,,,,8.0,0,Em fase,0,,,True,0,0,10.0,,,,,8.0,0,0,0,
